,ID,RESTAURANT NAME,INSPECTION YEAR,NUMBER OF NON-CRITICAL VIOLATIONS,ADDRESS
19196,50047766,BLUESTONE LANE,2019,1.0,51 ASTOR PL MANHATTAN NY 10003
19198,50047769,LITTLE CAESAR'S,2019,2.0,377 W 125TH ST MANHATTAN NY 10027
19203,50047786,KARAOKE CITY,2019,2.0,22 W 32ND ST MANHATTAN NY 10001
19211,50047806,DING,2019,1.0,234 W 48TH ST MANHATTAN NY 10036
19213,50047807,TRINI DELITE,2019,1.0,11002 LIBERTY AVE QUEENS NY 11419
19215,50047817,THE LITTLE BEET,2019,1.0,1140 BROADWAY MANHATTAN NY 10001
19217,50047819,MCDONALD'S,2019,1.0,724 BROADWAY MANHATTAN NY 10003
19219,50047823,TIEN LUNG CHINESE RESTAURANT,2019,1.0,3966 WHITE PLAINS RD BRONX NY 10466
19221,50047825,L'AMICO/THE VINE,2019,2.0,839 6TH AVE MANHATTAN NY 10001
19226,50047860,EMPIRE STEAK HOUSE,2019,1.0,151 E 50TH ST MANHATTAN NY 10022
19230,50047910,MAMOUN'S FALAFEL,2019,3.0,30 SAINT MARKS PL MANHATTAN NY 10003
19233,50047924,XIN HI CHINESE BUFFETT,2019,2.0,2053 BARTOW AVE BRONX NY 10475
19236,50047933,W K RESTAURANT,2019,2.0,69 BAYARD ST MANHATTAN NY 10013
19238,50047948,HAPPY GARDEN,2019,2.0,103 GRAHAM AVE BROOKLYN NY 11206
19240,50047957,EL MALECON RESTAURANT,2019,2.0,10014 NORTHERN BLVD QUEENS NY 11368
19242,50047958,CHICK-FIL-A AT 46TH & 6TH IN-LINE,2019,1.0,1180 AVENUE OF THE AMERICAS MANHATTAN NY 10036
19244,50047960,EL TRIO GRILL,2019,2.0,10201 44TH AVE QUEENS NY 11368
19257,50048053,HUSKY-P MEALS DIRECT,2019,1.0,18417 140TH AVE QUEENS NY 11413
19262,50048068,MCDONALDS,2019,2.0,8805 ASTORIA BLVD QUEENS NY 11369
19269,50048124,KOFTE PIYAZ RESTAURANT,2019,1.0,881 5TH AVE BROOKLYN NY 11232
19273,50048149,MEDITERRANEO PIZZA,2019,3.0,1593 SAINT NICHOLAS AVE MANHATTAN NY 10040
19274,50048150,INTERCONTINENTAL BARCLAY - BAR,2019,1.0,111 E 48TH ST MANHATTAN NY 10017
19276,50048152,DOSA ROYALE,2019,2.0,258 DEKALB AVE BROOKLYN NY 11205
19282,50048214,SUBWAY,2019,1.0,6801 4TH AVE BROOKLYN NY 11220
19286,50048222,CARIBBEAN FIESTA,2019,1.0,1544 MADISON AVE MANHATTAN NY 10029
19289,50048225,TOUS LES JOURS,2019,1.0,31 W 32ND ST MANHATTAN NY 10001
19295,50048238,BURGERFI,2019,1.0,719 86TH ST BROOKLYN NY 11228
19298,50048243,DUNKIN DONUTS BASKIN ROBBINS,2019,1.0,1285 BROADWAY BROOKLYN NY 11221
19301,50048245,DUNKIN DONUTS & BASKIN ROBBINS,2019,1.0,1443 MYRTLE AVE BROOKLYN NY 11237
19304,50048254,POKE BOWL STATION,2019,2.0,6116 7TH AVE BROOKLYN NY 11220
19306,50048255,LOTTE NEW YORK PALACE-TROUBLE'S TRUST,2019,1.0,455 MADISON AVE MANHATTAN NY 10022
19309,50048262,DOMINICANA POLLO SABROSO RESTAURANT,2019,1.0,105 E MOUNT EDEN AVE BRONX NY 10452
19315,50048298,DUNKIN DONUTS & BASKIN ROBBINS,2019,2.0,3319 FULTON ST BROOKLYN NY 11208
19321,50048336,MCDONALD'S,2019,1.0,9015 QUEENS BLVD QUEENS NY 11373
19329,50048394,SUPER POWER,2019,2.0,722 NOSTRAND AVE BROOKLYN NY 11216
19331,50048403,METRO COFFEE SHOP,2019,1.0,10110 FOSTER AVE BROOKLYN NY 11236
19342,50048500,EAST MEETS WEST,2019,1.0,6507 WOODHAVEN BLVD QUEENS NY 11374
19345,50048511,THE BOIL,2019,2.0,17 WAVERLY PL MANHATTAN NY 10003
19348,50048535,KA WAH CHINESE RESTAURANT,2019,1.0,3044 VALENTINE AVE BRONX NY 10458
19355,50048574,BEST GARDEN CHINESE RESTAURANT,2019,1.0,4435 DOUGLASTON PKWY QUEENS NY 11363
19361,50048582,FORTUNE HOUSE OF CHEN,2019,2.0,895 CLARKSON AVE BROOKLYN NY 11203
19364,50048604,FARMERS RESTAURANT,2019,1.0,1692 86TH ST BROOKLYN NY 11214
19369,50048625,Sweets Bakery,2019,3.0,14406 NORTHERN BLVD QUEENS NY 11354
19374,50048644,GREGORY'S COFFEE,2019,1.0,327 PARK AVE S MANHATTAN NY 10010
19376,50048645,GREGORYS COFFEE,2019,1.0,1273 1ST AVE MANHATTAN NY 10065
19380,50048685,KENNEDY FRIED CHICKEN,2019,1.0,1270 SAINT NICHOLAS AVE MANHATTAN NY 10033
19384,50048697,DYCKMAN BILLIARDS CAFE,2019,1.0,100 DYCKMAN ST MANHATTAN NY 10040
19389,50048768,MIMI CHENG'S DUMPLINGS,2019,1.0,380 BROOME ST MANHATTAN NY 10013
19391,50048777,REGO PARK FAMOUS PIZZA,2019,3.0,9910 63RD RD QUEENS NY 11374
19394,50048795,MEZZE CAFE AND BAR,2019,1.0,210 E 41ST ST MANHATTAN NY 10017
19397,50048817,BARN JOO 35,2019,1.0,34 W 35TH ST MANHATTAN NY 10001
19400,50048823,POMMES FRITES,2019,2.0,128 MACDOUGAL ST MANHATTAN NY 10012
19408,50048885,SO GO CAFE,2019,1.0,37B ALLEN STREET MANHATTAN NY 10002
19414,50048942,CARVEL,2019,1.0,990 ROSSVILLE AVE STATEN ISLAND NY 10309
19417,50048982,SUNNY RESTAURANT,2019,2.0,1041 BEACH 20TH ST QUEENS NY 11691
19421,50049008,TABLETIME,2019,1.0,20 E 42ND ST MANHATTAN NY 10017
19425,50049019,TERRIFIC  WINGS,2019,1.0,1901 LEXINGTON AVE MANHATTAN NY 10035
19428,50049027,PINKBERRY,2019,1.0,7 W 32ND ST MANHATTAN NY 10001
19432,50049034,PINKBERRY,2019,1.0,596 9TH AVE MANHATTAN NY 10036
19434,50049061,C'MON EVERYBODY,2019,2.0,325 FRANKLIN AVE BROOKLYN NY 11238
19437,50049095,ASUKA SUSHI,2019,2.0,300 W 23RD ST MANHATTAN NY 10011
19439,50049096,TAJ MAHAL LOUNGE,2019,1.0,2527 STEINWAY ST QUEENS NY 11103
19442,50049103,D  EDGE FOOD BASKETT,2019,2.0,9414 SUTPHIN BLVD QUEENS NY 11435
19446,50049193,BAOBURG,2019,1.0,614 MANHATTAN AVE BROOKLYN NY 11222
19447,50049217,PAPA CHEPE,2019,2.0,3462 FULTON ST BROOKLYN NY 11208
19450,50049226,CARVEL 1939,2019,1.0,6510 BAY PKWY BROOKLYN NY 11204
19452,50049228,LENWICH,2019,2.0,60 W 48TH ST MANHATTAN NY 10036
19458,50049262,CHANG NOI THAI,2019,1.0,100 STUYVESANT PL STATEN ISLAND NY 10301
19460,50049271,TONY'S PIZZA,2019,2.0,336 KNICKERBOCKER AVE BROOKLYN NY 11237
19462,50049276,SPICE KITCHEN,2019,4.0,7104 GRAND AVE QUEENS NY 11378
19466,50049300,ABITINO'S PIZZA,2019,1.0,730 10TH AVE MANHATTAN NY 10019
19469,50049315,TBAAR,2019,2.0,6317 8TH AVE BROOKLYN NY 11220
19471,50049317,CAFE 23,2019,2.0,919 3rd ave MANHATTAN NY 10022
19472,50049322,PREGO'S PIZZA,2019,2.0,1011 MACE AVE BRONX NY 10469
19474,50049338,MALVA PIZZERIA,2019,2.0,1806 CHURCH AVE BROOKLYN NY 11226
19479,50049379,B.GOOD,2019,2.0,141 MONTAGUE ST BROOKLYN NY 11201
19486,50049464,THE BROOKLYN TREE,2019,1.0,188 MONTROSE AVE BROOKLYN NY 11206
19489,50049482,SUBWAY,2019,1.0,38 W KINGSBRIDGE RD BRONX NY 10468
19497,50049522,AVRA MADISON ESTIATORIO,2019,1.0,14 E 60TH ST MANHATTAN NY 10022
19500,50049533,DUNKIN DONUTS,2019,2.0,2568 BROADWAY MANHATTAN NY 10025
19503,50049538,99 CENTS TASTY HOT PIZZA,2019,1.0,360 W 42ND ST MANHATTAN NY 10036
19506,50049564,BLUE CAFE RESTAURANT,2019,1.0,1563B FULTON ST BROOKLYN NY 11216
19509,50049573,CHINA EXPRESS,2019,2.0,192 UNION AVE BROOKLYN NY 11211
19514,50049611,WICHCRAFT,2019,1.0,325 BROADWAY MANHATTAN NY 10007
19517,50049620,CHA CHA MATCHA,2019,2.0,373 BROOME ST MANHATTAN NY 10013
19520,50049637,DOMA,2019,2.0,4343 41ST ST QUEENS NY 11104
19522,50049649,LILY'S CHINESE & JAPANESE,2019,3.0,31 OLIVER ST MANHATTAN NY 10038
19525,50049662,NEW CARRIZAL RESTAURANT,2019,1.0,1346 BROADWAY BROOKLYN NY 11221
19530,50049724,K-TOWN BBQ,2019,2.0,2 W 32ND ST MANHATTAN NY 10001
19532,50049736,CHOP'T,2019,1.0,1450 BROADWAY MANHATTAN NY 10018
19535,50049764,NEW WAY TASTE,2019,2.0,8505 20TH AVE BROOKLYN NY 11214
19537,50049765,ANGELO'S PIZZA,2019,2.0,3219 GREENPOINT AVE QUEENS NY 11101
19539,50049768,PEET'S COFFEE,2019,1.0,853 BROADWAY MANHATTAN NY 10003
19542,50049804,ASKA,2019,1.0,47 S 5TH ST Missing NY 11249
19543,50049820,LOS NISPEROS PERUVIAN RESTAURANT,2019,2.0,500 E 149TH ST BRONX NY 10455
19547,50049869,JUICE PRESS @ EQUINOX,2019,1.0,54 MURRAY ST MANHATTAN NY 10007
19549,50049887,JADE BAMBOO,2019,1.0,6472 DRY HARBOR RD QUEENS NY 11379
19551,50049891,NEW PEOPLE RESTAURANT,2019,4.0,1505 FULTON ST BROOKLYN NY 11216
19554,50049906,GRAFFITI,2019,1.0,130 DUANE ST MANHATTAN NY 10013
19558,50049940,HYLAN DINER,2019,1.0,2561 HYLAN BLVD STATEN ISLAND NY 10306
19560,50049958,LITTLE SHEEP MONGOLIAN HOT POT,2019,2.0,105 BOWERY MANHATTAN NY 10002
19566,50049997,AAHAR,2019,2.0,10 MURRAY ST MANHATTAN NY 10007
19573,50050016,The Smoking Pie,2019,3.0,2594 STEINWAY ST QUEENS NY 11103
19575,50050022,ESSEX TAQUERIA,2019,1.0,123 ESSEX ST MANHATTAN NY 10002
19577,50050042,SUBWAY,2019,1.0,3102 AVENUE U BROOKLYN NY 11229
19583,50050113,LENWICH,2019,2.0,1024 2ND AVE MANHATTAN NY 10022
19587,50050140,CHOIGA NAENG MYUN,2019,1.0,20935 NORTHERN BLVD QUEENS NY 11361
19590,50050170,CHICKEN V,2019,1.0,1972 86TH ST BROOKLYN NY 11214
19598,50050197,LONG HING KITCHEN,2019,1.0,10422 LIBERTY AVE QUEENS NY 11417
19601,50050210,KENNEDY FRIED CHICKEN,2019,1.0,938 UTICA AVE BROOKLYN NY 11203
19602,50050214,CARNIVAL PALACE,2019,1.0,9209 JAMAICA AVE QUEENS NY 11421
19605,50050236,HIGHWAY DELI & COFFEE SHOP,2019,1.0,6111 173RD ST QUEENS NY 11365
19610,50050275,KUNG FU TEA,2019,1.0,13620 ROOSEVELT AVE QUEENS NY 11354
19614,50050296,SWEET BROOKLYN BAR & GRILL,2019,2.0,608 NOSTRAND AVE BROOKLYN NY 11216
19616,50050333,BLUE BOTTLE COFFEE,2019,1.0,54 W 40TH ST MANHATTAN NY 10018
19618,50050334,BLUE BOTTLE COFFEE,2019,1.0,1 ROCKEFELLER PLZ MANHATTAN NY 10020
19620,50050335,TACO BELL,2019,1.0,3351 CONNER ST BRONX NY 10475
19626,50050375,RAHI,2019,2.0,60 GREENWICH AVE MANHATTAN NY 10011
19628,50050379,LANZHOU HANDMAKE NOODLE,2019,2.0,13620 ROOSEVELT AVE QUEENS NY 11354
19630,50050381,PANDA EXPRESS,2019,2.0,414 8TH AVE MANHATTAN NY 10001
19633,50050390,PANDA EXPRESS,2019,1.0,9004 METROPOLITAN AVE QUEENS NY 11374
19637,50050424,THE MAZE,2019,1.0,32 W 32ND ST MANHATTAN NY 10001
19639,50050442,SOFIA PIZZA SHOPPE,2019,1.0,989 1ST AVE MANHATTAN NY 10022
19641,50050447,TACO TODAY,2019,2.0,1659 1ST AVE MANHATTAN NY 10028
19643,50050465,SALVATORIA KITCHEN AND BAR,2019,1.0,3118 BROADWAY QUEENS NY 11106
19645,50050467,SYBIL'S BAKERY,2019,1.0,15924 HILLSIDE AVE QUEENS NY 11432
19648,50050501,BAWARCHI INDIAN CUISINE,2019,1.0,1396 MADISON AVE MANHATTAN NY 10029
19650,50050504,CAFE SABINA,2019,1.0,377 AVENUE X BROOKLYN NY 11223
19654,50050517,FIG & OLIVE TREE,2019,1.0,7021 3RD AVE BROOKLYN NY 11209
19657,50050546,MISSION CEVICHE,2019,1.0,353 W 14TH ST MANHATTAN NY 10014
19659,50050561,MEXICO EL SALVADOR INC,2019,3.0,11619 MYRTLE AVE QUEENS NY 11418
19662,50050603,HOME DELI & CATERING,2019,2.0,7135 73RD PL QUEENS NY 11385
19663,50050607,HONG KONG RESTAURANT,2019,2.0,1703 LEXINGTON AVE MANHATTAN NY 10029
19665,50050632,KENNEDY FRIED CHICKEN & PIZZA,2019,3.0,17373 106TH AVE QUEENS NY 11433
19669,50050646,CROWN FRIED CHICKEN PIZZA & COFFEE SHOP,2019,2.0,108 MALCOLM X BLVD BROOKLYN NY 11221
19672,50050667,THE JUICE SHOP,2019,2.0,359 W 39TH ST MANHATTAN NY 10018
19674,50050670,MCDONALD'S,2019,1.0,839 WESTCHESTER AVE BRONX NY 10455
19676,50050671,MCDONALDS,2019,2.0,279 E 149TH ST BRONX NY 10451
19677,50050673,DON EMILIO DINER RESTAURANT,2019,1.0,1315 CASTLE HILL AVE BRONX NY 10462
19683,50050700,THE DINERBAR,2019,2.0,9745 QUEENS BLVD QUEENS NY 11374
19685,50050701,FREDERICK SOUL HOLE,2019,1.0,23316A MERRICK BLVD QUEENS NY 11422
19689,50050729,EL MEKKAH BAR & GRILL,2019,2.0,277 WYCKOFF AVE BROOKLYN NY 11237
19691,50050739,CARVEL,2019,2.0,2231A GRAND CONCOURSE BRONX NY 10453
19693,50050742,ELLINGTON,2019,1.0,936 AMSTERDAM AVE MANHATTAN NY 10025
19700,50050777,GREAT WALL CHINESE RESTAURANT,2019,2.0,19919 32ND AVE QUEENS NY 11358
19704,50050805,#1 Chinese Restaurant,2019,1.0,825 W 181ST ST MANHATTAN NY 10033
19706,50050808,SICHUAN CUISINE,2019,1.0,13620 ROOSEVELT AVE QUEENS NY 11354
19713,50050884,CASA PIZZA,2019,2.0,1427 3RD AVE MANHATTAN NY 10028
19715,50050890,BOHAUS COFFEE  AND FLOWERS,2019,1.0,406 MARCUS GARVEY BLVD BROOKLYN NY 11216
19716,50050892,DOMO TACO,2019,2.0,733 FRANKLIN AVE BROOKLYN NY 11238
19719,50050905,BY CHLOE,2019,1.0,60 W 22ND ST MANHATTAN NY 10010
19721,50050922,LETICIAS RESTAURANT,2019,2.0,4032 NATIONAL ST QUEENS NY 11368
19723,50050924,GOLDEN LEAF SKY,2019,2.0,13617 41ST AVE QUEENS NY 11355
19729,50050972,DEAR MAMA,2019,1.0,308 E 109TH ST MANHATTAN NY 10029
19732,50050986,CROWN FRIED CHICKEN,2019,2.0,127 WYCKOFF AVE BROOKLYN NY 11237
19733,50050991,FIELDS GOOD CHICKEN,2019,2.0,275 MADISON AVE MANHATTAN NY 10016
19737,50051016,LOVE MAMA,2019,2.0,174 2ND AVE MANHATTAN NY 10003
19740,50051018,GO GO CURRY,2019,2.0,273 W 38TH ST MANHATTAN NY 10018
19742,50051049,ANTHONY'S PLACE,2019,2.0,2812 OCEAN AVE BROOKLYN NY 11229
19745,50051068,BOWERY ROAD,2019,2.0,132 4TH AVE MANHATTAN NY 10003
19750,50051137,SUBWAY,2019,1.0,11630 QUEENS BLVD QUEENS NY 11375
19755,50051203,NEW CHINA KING,2019,2.0,22016 HEMPSTEAD AVE QUEENS NY 11429
19759,50051229,ALAMO DRAFTHOUSE CINEMA,2019,2.0,445 GOLD ST BROOKLYN NY 11201
19761,50051232,ARBY'S,2019,1.0,32 E 23RD ST MANHATTAN NY 10010
19763,50051234,DIM SUM PALACE,2019,1.0,334 W 46TH ST MANHATTAN NY 10036
19765,50051253,DEMO ONE,2019,2.0,4401 30TH AVE QUEENS NY 11103
19766,50051255,THE OASIS CAFE,2019,2.0,19630 NORTHERN BLVD QUEENS NY 11358
19768,50051258,TASTI-D-LITE,2019,2.0,1310 1ST AVE MANHATTAN NY 10021
19773,50051278,SAN FENG RESTAURANT,2019,2.0,4171 BOWNE ST QUEENS NY 11355
19774,50051281,HOLY GUACAMOLE,2019,3.0,3555 31ST ST QUEENS NY 11106
19777,50051291,JUDY'S SPANISH RESTUARANT,2019,2.0,1505 LEXINGTON AVE MANHATTAN NY 10029
19786,50051314,GOLDEN HOUSE,2019,2.0,3512 30TH AVE QUEENS NY 11103
19790,50051335,MASTER WOK,2019,1.0,200 BAYCHESTER AVE BRONX NY 10475
19794,50051351,JOE'S PIZZA,2019,1.0,8714 ROCKAWAY BEACH BLVD QUEENS NY 11693
19796,50051353,SUPER SKYWAY RESTAURANT & KEBAB HOUSE,2019,2.0,2032 BATH AVE BROOKLYN NY 11214
19799,50051356,COTE SOLEIL,2019,2.0,5012 SKILLMAN AVE QUEENS NY 11377
19803,50051366,SOPHIE'S BISTRO & LOUNGE,2019,1.0,1906 CONEY ISLAND AVE BROOKLYN NY 11230
19804,50051369,WINGSTOP,2019,1.0,88 E BURNSIDE AVE BRONX NY 10453
19806,50051395,THURSDAY KITCEHN,2019,2.0,424 E 9TH ST MANHATTAN NY 10009
19809,50051402,US KENNEDY FRIED CHICKEN PIZZA,2019,3.0,707 MELROSE AVE BRONX NY 10455
19811,50051405,FRANK'S PIZZERIA,2019,2.0,424 AVENUE P BROOKLYN NY 11223
19815,50051451,TROPICAL SMOOTHIE CAFE,2019,2.0,1650 RICHMOND AVE STATEN ISLAND NY 10314
19819,50051458,SUPER KENNEDY'S CHICKEN & SANDWICH,2019,1.0,2370 UNIVERSITY AVE BRONX NY 10468
19823,50051482,8 PAET RIO,2019,1.0,8110 BROADWAY QUEENS NY 11373
19824,50051486,STATE GRILL AND BAR,2019,1.0,350 5TH AVE MANHATTAN NY 10118
19826,50051513,GOLDEN PALACE,2019,1.0,1757 ARTHUR KILL RD STATEN ISLAND NY 10312
19828,50051529,BOON BY MOLDOVA RESTAURANT,2019,1.0,4345 40TH ST QUEENS NY 11104
19829,50051532,GRAND SALON AND BAR,2019,1.0,28 W 53RD ST MANHATTAN NY 10019
19832,50051535,PABELLON,2019,1.0,1501 WESTCHESTER AVE BRONX NY 10472
19834,50051543,HARMONY KARAOKE,2019,2.0,4113 150TH ST QUEENS NY 11355
19836,50051548,THE MILL,2019,2.0,375 5TH AVE MANHATTAN NY 10016
19840,50051556,JORDAN SNACK BAR AND BURGER,2019,2.0,4419 BROADWAY MANHATTAN NY 10040
19842,50051572,FISHERMAN'S COVE,2019,1.0,1420 ROCKAWAY PKWY BROOKLYN NY 11236
19847,50051594,EDO ASIAN FUSION,2019,1.0,2087 CONEY ISLAND AVE BROOKLYN NY 11223
19852,50051612,DOS CAMINOS,2019,1.0,1567 BROADWAY MANHATTAN NY 10036
19857,50051657,KUNG FU TEA,2019,2.0,234 CANAL ST MANHATTAN NY 10013
19863,50051698,LIGHTHOUSE OUTPOST,2019,1.0,241 MULBERRY ST MANHATTAN NY 10012
19866,50051704,LITTLE CANAL,2019,1.0,26 CANAL ST MANHATTAN NY 10002
19869,50051711,DAI-HACHI,2019,2.0,303 E 56TH ST MANHATTAN NY 10022
19873,50051725,DUNKIN DONUTS,2019,1.0,700 RICHMOND TER STATEN ISLAND NY 10301
19881,50051748,THE BUSHWICK DINER,2019,1.0,299 WYCKOFF AVE BROOKLYN NY 11237
19892,50051787,SUGAR CAFE,2019,3.0,500 W 145TH ST MANHATTAN NY 10031
19894,50051810,BROOKLYN ROASTING WORKS LLC,2019,1.0,67 WEST ST BROOKLYN NY 11222
19895,50051814,CORK & KALE AT EVEN HOTEL,2019,1.0,46 NEVINS ST BROOKLYN NY 11217
19899,50051826,THE ROCK RESTAURANT & DINER,2019,1.0,9117 LIBERTY AVE QUEENS NY 11417
19904,50051873,BELLA PIZZA,2019,1.0,13462 SPRINGFIELD BLVD QUEENS NY 11413
19906,50051875,CHEERS CUT,2019,2.0,13620 ROOSEVELT AVE QUEENS NY 11354
19911,50051883,CALIFORNIA SPORTS BAR,2019,1.0,8218 ROOSEVELT AVE QUEENS NY 11372
19917,50051903,MERRICK JERK,2019,2.0,23418 MERRICK BLVD QUEENS NY 11422
19919,50051907,PEGASUS,2019,4.0,25815 HILLSIDE AVE QUEENS NY 11004
19924,50051927,KENNEDY FRIED CHICKEN,2019,2.0,2232 3RD AVE MANHATTAN NY 10035
19925,50051936,ESO,2019,2.0,2906 FREDERICK DOUGLASS BLVD MANHATTAN NY 10039
19926,50051939,WINGSTOP RESTAURANT,2019,1.0,935 BROADWAY BROOKLYN NY 11206
19927,50051951,LA ROSA GRILL,2019,1.0,245 RICHMOND VALLEY RD STATEN ISLAND NY 10309
19934,50052001,DUNKIN DONUTS,2019,1.0,2449 VETERANS RD W STATEN ISLAND NY 10309
19936,50052004,AUTUMN ASIAN,2019,2.0,349 FLATBUSH AVE BROOKLYN NY 11238
19938,50052006,LEE CHINESE RESTAURANT,2019,3.0,2104 LINDEN BLVD BROOKLYN NY 11207
19941,50052060,GEORGE'S PIZZA,2019,1.0,726 W 181ST ST MANHATTAN NY 10033
19943,50052082,MUMBAI PLACE,2019,1.0,655 VANDERBILT AVE BROOKLYN NY 11238
19944,50052100,FU WING GARDEN,2019,2.0,153 E 106TH ST MANHATTAN NY 10029
19949,50052170,I SUSHI,2019,2.0,1635 WOODBINE ST QUEENS NY 11385
19950,50052171,OSAMIL,2019,3.0,5 W 31ST ST MANHATTAN NY 10001
19952,50052178,GRACE DELICIOUS KITCHEN INC,2019,1.5,2687 PITKIN AVE BROOKLYN NY 11208
19955,50052188,WESTERN SPICY CHICKEN,2019,1.0,13335 ROOSEVELT AVE QUEENS NY 11354
19966,50052256,NORWINDS,2019,1.0,1043 FLUSHING AVE BROOKLYN NY 11237
19968,50052257,TITAHS DELI GROCERY,2019,2.0,10613 NORTHERN BLVD QUEENS NY 11368
19975,50052345,EL ALTO DELI MEXICAN FOOD,2019,2.0,6001 METROPOLITAN AVE QUEENS NY 11385
19981,50052392,NEW YORK BURGER CO.,2019,2.0,470 W 23RD ST MANHATTAN NY 10011
19982,50052393,PARAISO TROPICAL DE LOS CHOLADOS,2019,2.0,4030 162ND ST QUEENS NY 11358
19984,50052407,ZESTY PIZZA & SALUMERIA,2019,1.0,1670 3RD AVE MANHATTAN NY 10128
19988,50052439,BRUNSWICK,2019,1.0,240 PROSPECT PARK W BROOKLYN NY 11215
19995,50052467,PURBIRD,2019,2.0,502 HENRY ST BROOKLYN NY 11231
19997,50052482,ESPRESSO ME,2019,1.0,88 ATLANTIC AVE BROOKLYN NY 11201
19999,50052487,MA'S FOOD MARKET,2019,1.0,4307 MAIN ST QUEENS NY 11355
20002,50052491,MR Q'S GRILL HOUSE,2019,2.0,5302 8TH AVE BROOKLYN NY 11220
20004,50052502,COMMUNITY DINING HALL AT MCKEON HALL FORDAM UNIV,2019,2.0,150 W 62ND ST MANHATTAN NY 10023
20008,50052511,HOUSE OF CHENG,2019,2.0,89 E 165TH ST BRONX NY 10452
20010,50052518,CAFE ENERGY,2019,1.0,14721 JAMAICA AVE QUEENS NY 11435
20011,50052523,SOMETHING  SWEET,2019,1.0,4910 VERNON BLVD QUEENS NY 11101
20015,50052557,BUTTERCUP BAKE SHOP,2019,1.0,828 7TH AVE MANHATTAN NY 10019
20018,50052588,HENDRIKS,2019,1.0,557 3RD AVE MANHATTAN NY 10016
20020,50052589,CONGEE VILLAGE RESTAURANT & BAR OF FLUSHING,2019,3.0,3636 PRINCE ST QUEENS NY 11354
20022,50052591,KAKUREGA JAPANESE CUISINE,2019,1.0,13344 37TH AVE QUEENS NY 11354
20026,50052617,FOUR SEASONS HOTEL BANQUET KITCHEN,2019,1.0,27 BARCLAY ST MANHATTAN NY 10007
20027,50052618,FOUR SEASONS HOTEL  EMPLOYEE CAFETERIA4,2019,1.0,27 BARCLAY ST MANHATTAN NY 10007
20031,50052660,GARDENIA DELI,2019,4.0,404 8TH AVE MANHATTAN NY 10001
20036,50052682,EL VACILON,2019,2.0,10610 37TH AVE QUEENS NY 11368
20039,50052708,PARC OASIS,2019,1.0,6403 11TH AVE BROOKLYN NY 11219
20043,50052717,TOP OCEAN CHINESE RESTAURANT,2019,1.0,6909 8TH AVE BROOKLYN NY 11228
20045,50052722,SWEET SCENE ASTORIA,2019,1.0,3513 34TH AVENUE QUEENS NY 11106
20049,50052779,AMAMI SUSHI,2019,1.0,57 NASSAU AVE BROOKLYN NY 11222
20051,50052785,BRAVO PIZZA,2019,3.0,360 7TH AVE MANHATTAN NY 10001
20059,50052857,AL-AQSA RESTAURANT,2019,3.0,2109 STARLING AVE BRONX NY 10462
20066,50052920,ROYAL PIZZERIA,2019,2.0,5506 MYRTLE AVE QUEENS NY 11385
20068,50052924,BLOSSOM DUJOUR,2019,2.0,617 9TH AVE MANHATTAN NY 10036
20073,50052956,CITY VINEYARD,2019,1.0,233 WEST ST MANHATTAN NY 10013
20078,50052988,NYBG-HUDSON GARDEN GRILL-DAVID EDWARDS,2019,1.0,2900 SOUTHERN BLVD BRONX NY 10458
20081,50053011,CREPE FACTORY,2019,1.0,7306 3RD AVE BROOKLYN NY 11209
20084,50053023,LA DULCE II BAKERY,2019,1.0,8710A LEFFERTS BLVD QUEENS NY 11418
20086,50053024,CROWN FRIED CHICKEN,2019,1.0,842 ROCKAWAY AVE BROOKLYN NY 11212
20088,50053027,CLEMENTINE BAKERY,2019,1.0,395 CLASSON AVE BROOKLYN NY 11238
20089,50053039,"CHATIME, BAKE CODE, KINGZA",2019,3.0,3916 PRINCE ST QUEENS NY 11354
20092,50053047,THE FOOTLIGHT,2019,2.0,465 SENECA AVE QUEENS NY 11385
20099,50053072,RUBY'S CAFE,2019,2.0,442 3RD AVE MANHATTAN NY 10016
20103,50053086,TIKKA INDIAN GRILL,2019,1.0,11930 METROPOLITAN AVE QUEENS NY 11415
20105,50053100,NEW TUNG HING,2019,1.0,5224 4TH AVE BROOKLYN NY 11220
20107,50053112,MODERN LOVE,2019,1.0,317 UNION AVE BROOKLYN NY 11211
20110,50053120,DELICIAS MEXICANOS,2019,3.0,10214 ROOSEVELT AVE QUEENS NY 11368
20112,50053122,A1 JAMAICA BREEZE,2019,1.0,10302 ASTORIA BLVD QUEENS NY 11369
20119,50053148,EL JEFFE,2019,2.0,1483 FULTON ST BROOKLYN NY 11216
20121,50053170,KEW MOTOR INN RESTAURANT & BAR,2019,1.0,13901 GRAND CENTRAL PKWY QUEENS NY 11435
20126,50053193,JIMBO'S HAMBURGER,2019,3.0,2048 AMSTERDAM AVE MANHATTAN NY 10032
20129,50053199,TROPICAL SHACK,2019,1.0,3030 W 12TH ST BROOKLYN NY 11224
20131,50053206,PESCADA NEW YORK,2019,1.0,1776 OCEAN AVE BROOKLYN NY 11230
20133,50053207,FAMILY RESTAURANT,2019,2.0,12909 26TH AVE QUEENS NY 11354
20134,50053209,TACO BANDITO,2019,1.0,325 8TH AVE MANHATTAN NY 10001
20136,50053225,TEMPLE COURT,2019,1.0,5 BEEKMAN ST MANHATTAN NY 10038
20140,50053253,GUSTOSO RESTAURANT,2019,2.0,3325 FULTON ST BROOKLYN NY 11208
