,ID,RESTAURANT NAME,BOROUGH,BUILDING,STREET,ZIPCODE,INSPECTION YEAR,GRADE,NUMBER OF CRITICAL VIOLATIONS
23342,50066109,KORONET PIZZA,MANHATTAN,2848,BROADWAY,10025,2019,0,2.0
23343,50066120,SAPPS,QUEENS,2726,JACKSON AVE,11101,2018,0,1.0
23344,50066122,CIRCA BREWING CO,BROOKLYN,141,LAWRENCE ST,11201,2018,0,1.0
23345,50066126,SALT BRICK TAVERN,BROOKLYN,156,TILLARY ST,11201,2018,0,1.0
23346,50066127,AREPA FACTORY,MANHATTAN,1000S,8TH AVENUE,10019,2018,0,1.0
23347,50066127,AREPA FACTORY,MANHATTAN,1000S,8TH AVENUE,10019,2019,0,1.0
23348,50066129,GYRO CAFE,BROOKLYN,580,CONEY ISLAND AVE,11218,2018,0,1.5
23349,50066129,GYRO CAFE,BROOKLYN,580,CONEY ISLAND AVE,11218,2019,0,1.0
23350,50066139,La Patrona,BRONX,812,E 149TH ST,10455,2018,0,1.0
23351,50066139,La Patrona,BRONX,812,E 149TH ST,10455,2019,0,3.0
23352,50066146,PINK FOREST,QUEENS,7201,AUSTIN ST,11375,2018,0,2.0
23353,50066181,THE NEW DINETTE,STATEN ISLAND,187,PORT RICHMOND AVE,10302,2018,0,1.0
23354,50066194,TORNADO CREPE,QUEENS,8610,ROOSEVELT AVE,11372,2018,0,1.0
23355,50066197,KONDITORI,MANHATTAN,135,WILLIAM ST,10038,2018,0,1.0
23356,50066219,ROTISSERIE,MANHATTAN,225,LIBERTY ST,10280,2018,0,3.0
23357,50066219,ROTISSERIE,MANHATTAN,225,LIBERTY ST,10280,2019,0,1.0
23358,50066221,BEAUBOURG,MANHATTAN,225,LIBERTY ST,10280,2018,0,2.0
23359,50066221,BEAUBOURG,MANHATTAN,225,LIBERTY ST,10280,2019,0,1.0
23360,50066222,COFFEE BAR,MANHATTAN,225,LIBERTY ST,10280,2018,0,1.0
23361,50066224,PATISSERIE,MANHATTAN,225,LIBERTY ST,10280,2018,0,1.0
23362,50066224,PATISSERIE,MANHATTAN,225,LIBERTY ST,10280,2019,0,1.0
23363,50066226,BOULANGERIE,MANHATTAN,225,LIBERTY ST,10280,2018,0,1.0
23364,50066229,UTHAI,QUEENS,6355,WETHEROLE ST,11374,2018,0,1.0
23365,50066230,T & J JAMAICAN FLAVA,MANHATTAN,1257,PARK AVE,10029,2018,0,2.0
23366,50066231,HARMONY ISTANBUL GRILL,MANHATTAN,252,W 31ST ST,10001,2018,0,3.0
23367,50066231,HARMONY ISTANBUL GRILL,MANHATTAN,252,W 31ST ST,10001,2019,0,5.0
23368,50066233,DIM SUM PALACE,MANHATTAN,47,W 55TH ST,10019,2018,0,1.5
23369,50066240,KO SUSHI,MANHATTAN,1329,2ND AVE,10021,2018,0,2.0
23370,50066240,KO SUSHI,MANHATTAN,1329,2ND AVE,10021,2019,0,2.0
23371,50066245,BREAD & BUTTER,MANHATTAN,462,7TH AVE,10018,2018,0,2.5
23372,50066245,BREAD & BUTTER,MANHATTAN,462,7TH AVE,10018,2019,0,2.0
23373,50066246,PIZZA ROLLIO,MANHATTAN,261,W 18TH ST,10011,2018,0,3.0
23374,50066246,PIZZA ROLLIO,MANHATTAN,261,W 18TH ST,10011,2019,0,1.0
23375,50066247,SAKURA,QUEENS,15838,CROSSBAY BLVD,11414,2018,0,1.0
23376,50066251,KINI,QUEENS,4227,35TH AVE,11101,2019,0,2.0
23377,50066266,BEEKMAN THEATRE,MANHATTAN,1271,2ND AVE,10065,2018,0,1.0
23378,50066266,BEEKMAN THEATRE,MANHATTAN,1271,2ND AVE,10065,2019,0,1.0
23379,50066276,EL SABOR AZOGUENO BAKERY & RESTAURANT,QUEENS,10119,37TH AVE,11368,2018,0,1.0
23380,50066279,BLACK TAP LES,MANHATTAN,177,LUDLOW ST,10002,2018,0,1.5
23381,50066282,VSTRECHA RESTAURANT,BROOKLYN,8421,20TH AVE,11214,2019,0,1.0
23382,50066286,EL CASTILLO DEL POLLO,QUEENS,12808,111TH AVE,11420,2018,0,1.0
23383,50066289,GREGORYS COFFEE,MANHATTAN,630,9TH AVE,10036,2018,0,2.0
23384,50066292,EMPIRE Szechuan Noodle house,MANHATTAN,4041,BROADWAY,10032,2018,0,2.0
23385,50066292,EMPIRE Szechuan Noodle house,MANHATTAN,4041,BROADWAY,10032,2019,0,1.0
23386,50066293,RICHIE RICH,BRONX,260,E 167TH ST,10456,2018,0,3.0
23387,50066295,GREGORYS COFFEE,MANHATTAN,485,LEXINGTON AVE,10017,2018,0,1.0
23388,50066300,PRATT INSTITUTE DINING HALL,BROOKLYN,200,WILLOUGHBY AVE,11205,2018,0,1.0
23389,50066300,PRATT INSTITUTE DINING HALL,BROOKLYN,200,WILLOUGHBY AVE,11205,2019,0,1.0
23390,50066301,STARBUCKS 379 DEKALB(DESIGN CENTER),BROOKLYN,200,WILLOUGHBY AVE,11205,2018,0,1.0
23391,50066307,ADELA'S CAFE,QUEENS,9401,37TH AVE,11372,2018,0,1.0
23392,50066311,TEA MAGIC,MANHATTAN,2878,BROADWAY,10025,2018,0,1.0
23393,50066311,TEA MAGIC,MANHATTAN,2878,BROADWAY,10025,2019,0,1.0
23394,50066314,TART TART HOUSE,QUEENS,14711,45TH AVE,11355,2018,0,2.0
23395,50066314,TART TART HOUSE,QUEENS,14711,45TH AVE,11355,2019,0,1.0
23396,50066315,YUAN,MANHATTAN,157,2ND AVE,10003,2018,0,2.0
23397,50066319,ASTORIA PROVISIONS,QUEENS,1223,ASTORIA BLVD,11102,2018,0,1.0
23398,50066319,ASTORIA PROVISIONS,QUEENS,1223,ASTORIA BLVD,11102,2019,0,2.0
23399,50066323,NEW CHINA GARDEN,BRONX,724,NEREID AVE,10466,2018,0,1.5
23400,50066323,NEW CHINA GARDEN,BRONX,724,NEREID AVE,10466,2019,0,1.0
23401,50066324,XING SHENG,BRONX,115,FEATHERBED LN,10452,2018,0,1.0
23402,50066324,XING SHENG,BRONX,115,FEATHERBED LN,10452,2019,0,2.0
23403,50066331,TENNY & BETSY,MANHATTAN,197,E 76TH ST,10021,2018,0,1.0
23404,50066331,TENNY & BETSY,MANHATTAN,197,E 76TH ST,10021,2019,0,1.0
23405,50066345,TINA'S PLACE,BROOKLYN,1002,FLUSHING AVE,11206,2018,0,1.5
23406,50066345,TINA'S PLACE,BROOKLYN,1002,FLUSHING AVE,11206,2019,0,1.0
23407,50066347,IZAKAYA IDA,MANHATTAN,141,W 72ND ST,10023,2018,0,2.0
23408,50066349,SWEET CHICK,BROOKLYN,636,CARLTON AVE,11238,2018,0,1.0
23409,50066352,THE ASSEMBLAGE,MANHATTAN,114,E 25TH ST,10010,2018,0,1.0
23410,50066353,BLUE CHARCOAL GRILL,BRONX,5981,BROADWAY,10471,2018,0,1.0
23411,50066353,BLUE CHARCOAL GRILL,BRONX,5981,BROADWAY,10471,2019,0,3.0
23412,50066365,HAPPY DELI,QUEENS,3309,COLLEGE POINT BLVD,11354,2018,0,1.0
23413,50066372,NEW GREEN DRAGON,BRONX,4111,E TREMONT AVE,10465,2018,0,1.0
23414,50066375,ASSEMBLAGE,MANHATTAN,17,JOHN ST,10038,2019,0,2.0
23415,50066378,FUTIGI SUSHI,QUEENS,16404,69TH AVE,11365,2018,0,2.0
23416,50066387,NEW TEXAS FRIED CHICKEN,BROOKLYN,639,WILSON AVE,11207,2018,0,1.0
23417,50066388,GOLDEN LEO RESTAURANT,BROOKLYN,1794,SHEEPSHEAD BAY RD,11235,2018,0,2.0
23418,50066392,BICHI TAPAS BAR,QUEENS,8809,JAMAICA AVE,11421,2018,0,1.0
23419,50066392,BICHI TAPAS BAR,QUEENS,8809,JAMAICA AVE,11421,2019,0,1.0
23420,50066398,SALTY STEW,QUEENS,4010,UNION ST,11354,2018,0,2.0
23421,50066399,SERAFINA TRIBECA,MANHATTAN,113,READE ST,10013,2018,0,1.5
23422,50066399,SERAFINA TRIBECA,MANHATTAN,113,READE ST,10013,2019,0,2.0
23423,50066403,BODEGUITA BK,BROOKLYN,6,SUYDAM ST,11221,2018,0,1.0
23424,50066405,PASTA WIZ EXPRESS,MANHATTAN,126,MACDOUGAL ST,10012,2018,0,4.5
23425,50066412,BEACH BISTRO 96/TERRA BRASILS,QUEENS,9519,ROCKAWAY BEACH BLVD,11693,2018,0,1.0
23426,50066413,SARITA'S MAC & CHEESE,MANHATTAN,197,1ST AVE,10003,2018,0,1.0
23427,50066413,SARITA'S MAC & CHEESE,MANHATTAN,197,1ST AVE,10003,2019,0,1.0
23428,50066414,THE CITY DINER,QUEENS,6535,GRAND AVE,11378,2018,0,1.5
23429,50066414,THE CITY DINER,QUEENS,6535,GRAND AVE,11378,2019,0,1.0
23430,50066417,CHAZZ PALMINTERI ITALIAN RESTAURANT,MANHATTAN,30,W 46TH ST,10036,2018,0,1.0
23431,50066420,FREEHAND NEW YORK - STUDIO BAR,MANHATTAN,23,LEXINGTON AVE,10010,2018,0,1.0
23432,50066436,LIVE HEALTHY JUICE BAR,MANHATTAN,2372,AMSTERDAM AVE,10033,2018,0,1.0
23433,50066438,ANTOJITOS ECUATORIANOS 2,QUEENS,2535,36TH AVE,11106,2019,0,1.0
23434,50066444,FORCELLA FRIED PIZZA,BROOKLYN,445,ALBEE SQUARE W,11201,2018,0,1.0
23435,50066450,CAVA MEZZE GRILL,MANHATTAN,325,PARK AVE S,10010,2018,0,1.0
23436,50066453,GYRO WORLD,QUEENS,3602,30TH AVE,11103,2018,0,2.0
23437,50066453,GYRO WORLD,QUEENS,3602,30TH AVE,11103,2019,0,1.0
23438,50066469,DARBAR'S CHICKEN & RIBS,QUEENS,12609,LIBERTY AVE,11419,2018,0,3.0
23439,50066473,MASTER GRILL,BRONX,262,CYPRESS AVE,10454,2018,0,1.0
23440,50066473,MASTER GRILL,BRONX,262,CYPRESS AVE,10454,2019,0,1.0
23441,50066476,MERIT KABAB,QUEENS,3767,74TH ST,11372,2018,0,1.0
23442,50066476,MERIT KABAB,QUEENS,3767,74TH ST,11372,2019,0,3.0
23443,50066500,South Brooklyn Foundry,BROOKLYN,6909,3RD AVE,11209,2018,0,1.0
23444,50066506,GUACAMOLE,MANHATTAN,768,AMSTERDAM AVE,10025,2018,0,1.0
23445,50066512,CASA PARSE,QUEENS,9409,101ST AVE,11416,2018,0,1.0
23446,50066529,BRAVI RAGAZZI BK,BROOKLYN,570,PUTNAM AVE,11221,2019,0,3.0
23447,50066536,CHRIS'S RESTAURANT,STATEN ISLAND,1571,RICHMOND RD,10304,2019,0,1.0
23448,50066537,LA VILLA PIZZA,BROOKLYN,1529,86TH ST,11228,2018,0,2.0
23449,50066542,TACO FUN NANA,QUEENS,3267,FRANCIS LEWIS BLVD,11358,2018,0,1.0
23450,50066542,TACO FUN NANA,QUEENS,3267,FRANCIS LEWIS BLVD,11358,2019,0,2.0
23451,50066549,301 CHINESE RESTAURANT,QUEENS,8603,ROCKAWAY BEACH BLVD,11693,2018,0,1.0
23452,50066549,301 CHINESE RESTAURANT,QUEENS,8603,ROCKAWAY BEACH BLVD,11693,2019,0,2.0
23453,50066552,"Kennedy's Chicken, Pizza & Burgers",BRONX,131,W KINGSBRIDGE RD,10468,2018,0,1.0
23454,50066554,LOEWS REGENCY BAR AND GRILL,MANHATTAN,540,PARK AVE,10065,2018,0,2.0
23455,50066554,LOEWS REGENCY BAR AND GRILL,MANHATTAN,540,PARK AVE,10065,2019,0,2.0
23456,50066557,GOT 2 HAV'EMS FROZEN DELIGHTS,BROOKLYN,3029,STILLWELL AVE,11224,2018,0,1.0
23457,50066563,RONI LIRA BROTHERS PIZZA,QUEENS,4444,COLLEGE POINT BLVD,11355,2018,0,1.5
23458,50066577,16 HANDLES,MANHATTAN,1000S,8TH AVE,10019,2019,0,1.0
23459,50066588,LOUI LOUI,MANHATTAN,3147,BROADWAY,10027,2018,0,1.0
23460,50066605,NO. 1 HALAL KITCHEN,QUEENS,18714,HILLSIDE AVE,11432,2018,0,1.0
23461,50066606,CASA IMELDA,BROOKLYN,82,S 4TH ST,11249,2018,0,1.0
23462,50066618,CAFE BLERIOT,MANHATTAN,226,E 83RD ST,10028,2018,0,1.0
23463,50066618,CAFE BLERIOT,MANHATTAN,226,E 83RD ST,10028,2019,0,1.0
23464,50066620,Bigoi Venezia,MANHATTAN,1415,2ND AVE,10021,2018,0,1.0
23465,50066620,Bigoi Venezia,MANHATTAN,1415,2ND AVE,10021,2019,0,1.0
23466,50066621,DUNKIN DONUTS/POPEYES,BROOKLYN,1556,BROADWAY,11221,2018,0,1.0
23467,50066621,DUNKIN DONUTS/POPEYES,BROOKLYN,1556,BROADWAY,11221,2019,0,1.0
23468,50066625,COFFEE.CHICKEN.PIZZA,BROOKLYN,691,BROADWAY,11206,2019,0,2.0
23469,50066633,B.K. BURRITO MEXICAN GRILL,BROOKLYN,3914,FORT HAMILTON PKWY,11218,2018,0,2.0
23470,50066640,FISHERMAN'S COVE,BROOKLYN,4917,CHURCH AVE,11203,2018,0,1.0
23471,50066644,BITE,MANHATTAN,333,LAFAYETTE ST,10012,2018,0,1.0
23472,50066646,TOKOYO EXPRESS,QUEENS,7057,PARSONS BLVD,11365,2018,0,1.5
23473,50066651,Nagoya Fusion Sushi,BROOKLYN,1907,KINGS HWY,11229,2018,0,1.0
23474,50066664,GOURMET BAGEL,MANHATTAN,874,LEXINGTON AVE,10065,2018,0,1.0
23475,50066664,GOURMET BAGEL,MANHATTAN,874,LEXINGTON AVE,10065,2019,0,2.0
23476,50066665,REYES TRAVEL JUICE BAR,BROOKLYN,1512,NEWKIRK AVE,11226,2018,0,1.0
23477,50066675,Bao Ding,QUEENS,4205,162ND ST,11358,2018,0,1.0
23478,50066680,ADDICTIVE WINE BAR & TAPAS 1,QUEENS,8701,NORTHERN BLVD,11372,2018,0,1.5
23479,50066689,TD BIG J DELI CORP.,QUEENS,3619,REVIEW AVE,11101,2018,0,2.0
23480,50066689,TD BIG J DELI CORP.,QUEENS,3619,REVIEW AVE,11101,2019,0,1.0
23481,50066692,MAY WAH PORK CHOP FAST FOOD,MANHATTAN,190,HESTER ST,10013,2018,0,1.0
23482,50066692,MAY WAH PORK CHOP FAST FOOD,MANHATTAN,190,HESTER ST,10013,2019,0,1.0
23483,50066707,SZECHUAN DELIGHT,BROOKLYN,152,7TH AVE,11215,2018,0,2.0
23484,50066707,SZECHUAN DELIGHT,BROOKLYN,152,7TH AVE,11215,2019,0,1.0
23485,50066709,PELICANA USA,QUEENS,4313,BELL BLVD,11361,2018,0,2.0
23486,50066712,THE CAFE,MANHATTAN,2,WEST LOOP ROAD,10044,2018,0,1.5
23487,50066715,JOE'S PIZZA,MANHATTAN,1435,BROADWAY,10018,2018,0,1.0
23488,50066729,BECKYS BITES,MANHATTAN,122,E 7TH ST,10009,2018,0,1.0
23489,50066744,THIP OSHA,BROOKLYN,795,GRAND ST,11211,2018,0,1.0
23490,50066744,THIP OSHA,BROOKLYN,795,GRAND ST,11211,2019,0,1.0
23491,50066747,MATTER,BROOKLYN,7604,3RD AVE,11209,2018,0,1.0
23492,50066747,MATTER,BROOKLYN,7604,3RD AVE,11209,2019,0,1.0
23493,50066748,"BUTTER BEANS,",QUEENS,4701,111TH ST,11368,2018,0,1.0
23494,50066749,GREEN HOUSE 36,MANHATTAN,341,W 36TH ST,10018,2018,0,1.0
23495,50066749,GREEN HOUSE 36,MANHATTAN,341,W 36TH ST,10018,2019,0,1.0
23496,50066751,THE COFFEE POT,MANHATTAN,403,W 51ST ST,10019,2019,0,1.0
23497,50066757,QUEENS BULLY,QUEENS,11330,QUEENS BLVD,11375,2018,0,1.0
23498,50066760,VIVI BUBBLE TEA,QUEENS,4142A,MAIN ST,11355,2019,0,1.0
23499,50066768,FIRST LAMB SHABU,QUEENS,13672,ROOSEVELT AVE,11354,2018,0,1.0
23500,50066771,ABDULLAH HALAL CHINESE,BROOKLYN,93,CHURCH AVE,11218,2018,0,2.0
23501,50066778,MS. YOO,MANHATTAN,163,ALLEN ST,10002,2018,0,2.0
23502,50066778,MS. YOO,MANHATTAN,163,ALLEN ST,10002,2019,0,3.0
23503,50066781,VIA MARGHERITA RESTAURANT,STATEN ISLAND,452,TOMPKINS AVE,10305,2018,0,2.0
23504,50066795,JII PIZZA,BROOKLYN,5114,13TH AVE,11219,2019,0,4.0
23505,50066796,ONE STATION PLAZA,QUEENS,21310,41ST AVE,11361,2018,0,2.0
23506,50066796,ONE STATION PLAZA,QUEENS,21310,41ST AVE,11361,2019,0,2.0
23507,50066798,LA CUISINE,BROOKLYN,1911,AVENUE M,11230,2018,0,1.5
23508,50066806,THE CELTIC COVE,QUEENS,2901,FRANCIS LEWIS BLVD,11358,2018,0,1.0
23509,50066811,THAI TREE,QUEENS,3617,GREENPOINT AVE,11101,2018,0,1.0
23510,50066816,JUST FOR FEN,MANHATTAN,229,1ST AVE,10003,2018,0,2.0
23511,50066826,BOUNDLESS PLAINS ESPRESSO,MANHATTAN,19,RECTOR ST,10006,2018,0,2.0
23512,50066830,BLUE RIBBON SUSHI BAR,MANHATTAN,30,ROCKEFELLER PLZ,10112,2018,0,2.0
23513,50066834,VOULA RESTAURANT,MANHATTAN,9,JONES ST,10014,2018,0,1.0
23514,50066837,PECKISH,BROOKLYN,49,WILLOUGHBY AVE,11205,2018,0,3.0
23515,50066839,RICE & GOLD,MANHATTAN,50,BOWERY,10013,2018,0,1.0
23516,50066839,RICE & GOLD,MANHATTAN,50,BOWERY,10013,2019,0,1.0
23517,50066840,GREEN LADY,MANHATTAN,50,BOWERY,10013,2018,0,3.0
23518,50066842,MCDONALD'S,BRONX,2065,JEROME AVE,10453,2018,0,2.0
23519,50066842,MCDONALD'S,BRONX,2065,JEROME AVE,10453,2019,0,2.0
23520,50066843,VANESSA'S DUMPLINGS HOUSE,QUEENS,3030,47TH AVE,11101,2018,0,1.0
23521,50066843,VANESSA'S DUMPLINGS HOUSE,QUEENS,3030,47TH AVE,11101,2019,0,1.0
23522,50066844,MCDONALD'S,BRONX,1101,E TREMONT AVE,10460,2018,0,1.0
23523,50066844,MCDONALD'S,BRONX,1101,E TREMONT AVE,10460,2019,0,2.0
23524,50066848,MCDONALD'S,BRONX,1,W MOUNT EDEN AVE,10452,2018,0,1.0
23525,50066854,DIG INN,MANHATTAN,80,PINE ST,10005,2018,0,2.0
23526,50066863,PUNCH LINE JUICE BAR,BROOKLYN,701,NOSTRAND AVE,11216,2018,0,1.0
23527,50066879,HK CAFE,QUEENS,4296,MAIN ST,11355,2018,0,1.0
23528,50066879,HK CAFE,QUEENS,4296,MAIN ST,11355,2019,0,1.0
23529,50066881,REMI FLOWER & COFFEE,MANHATTAN,906,2ND AVE,10017,2018,0,1.0
23530,50066881,REMI FLOWER & COFFEE,MANHATTAN,906,2ND AVE,10017,2019,0,1.0
23531,50066894,EL TAQUITOS,BRONX,2511,3RD AVE,10451,2018,0,1.0
23532,50066894,EL TAQUITOS,BRONX,2511,3RD AVE,10451,2019,0,1.0
23533,50066902,HILTON GARDEN INN,MANHATTAN,6,WATER ST,10004,2019,0,1.0
23534,50066909,THE BELVEDERE CLUB,STATEN ISLAND,79,HOWARD AVE,10301,2018,0,2.5
23535,50066911,CAFE WATER,MANHATTAN,130,WATER ST,10005,2018,0,1.0
23536,50066911,CAFE WATER,MANHATTAN,130,WATER ST,10005,2019,0,2.0
23537,50066913,RESTAURANT DELICES DES SAVEURS,BRONX,624,MORRIS AVE,10451,2018,0,1.0
23538,50066921,HAN DYNASTY,BROOKLYN,455,ALBEE SQUARE WEST,11201,2018,0,1.0
23539,50066922,LOLY PIZZA RESTAURANT,BRONX,119,E MOUNT EDEN AVE,10452,2019,0,1.0
23540,50066927,PLG COFFEE HOUSE AND TAVERN,BROOKLYN,499,ROGERS AVE,11225,2018,0,1.0
23541,50066928,JIA NYC,MANHATTAN,23,ESSEX ST,10002,2018,0,1.0
23542,50066936,CAPYBARA,QUEENS,853,WYCKOFF AVE,11385,2018,0,2.0
23543,50066938,SIMCHA PALACE,QUEENS,7327,MAIN ST,11367,2018,0,2.0
23544,50066938,SIMCHA PALACE,QUEENS,7327,MAIN ST,11367,2019,0,2.0
23545,50066943,RESTAURANT PARADIS DES GOUTS,BROOKLYN,1136,BROADWAY,11221,2018,0,1.0
23546,50066944,TACOS EL TORITO VERSATILE,BRONX,608A,MELROSE AVE,10455,2018,0,1.0
23547,50066982,39 TACO HOUSE,BROOKLYN,3922,9TH AVE,11232,2018,0,1.0
23548,50066987,SUPREME DINER,QUEENS,8265,PARSONS BLVD,11432,2018,0,3.0
23549,50066987,SUPREME DINER,QUEENS,8265,PARSONS BLVD,11432,2019,0,1.0
23550,50066992,KUNG FU XIAO LONG BAO,QUEENS,5916,MAIN ST,11355,2018,0,2.0
23551,50066992,KUNG FU XIAO LONG BAO,QUEENS,5916,MAIN ST,11355,2019,0,1.0
23552,50067001,PRET A MANGER,MANHATTAN,222,BROADWAY,10038,2018,0,1.0
23553,50067016,WANISA KITCHEN,BROOKLYN,142,SMITH ST,11201,2018,0,1.0
23554,50067016,WANISA KITCHEN,BROOKLYN,142,SMITH ST,11201,2019,0,2.0
23555,50067018,E Noodle House,QUEENS,13620,ROOSEVELT AVE,11354,2019,0,1.0
23556,50067022,SOLA PASTA BAR,MANHATTAN,330,W BROADWAY,10013,2018,0,1.0
23557,50067033,SUBWAY,BRONX,2052,JEROME AVE,10453,2018,0,1.0
23558,50067033,SUBWAY,BRONX,2052,JEROME AVE,10453,2019,0,1.0
23559,50067036,1ST AVE GOURMET,MANHATTAN,1274,1ST AVE,10065,2018,0,1.0
23560,50067036,1ST AVE GOURMET,MANHATTAN,1274,1ST AVE,10065,2019,0,2.0
23561,50067048,NEW ORIENTAL HOUSE,BRONX,565,E 184TH ST,10458,2018,0,3.0
23562,50067048,NEW ORIENTAL HOUSE,BRONX,565,E 184TH ST,10458,2019,0,1.0
23563,50067052,BAR PATEA,MANHATTAN,85,KENMARE ST,10012,2018,0,2.0
23564,50067070,CARVEL STORE,QUEENS,11610,LIBERTY AVE,11419,2019,0,1.0
23565,50067074,BAZAR,MANHATTAN,31,W 26TH ST,10010,2018,0,2.0
23566,50067088,MAMA KITCHEN NY,BROOKLYN,7,ROCHESTER AVE,11233,2018,0,1.0
23567,50067103,FIVE IRON GOLF,MANHATTAN,138,5TH AVE,10011,2018,0,1.0
23568,50067105,ATAMI,MANHATTAN,1167,2ND AVE,10065,2018,0,1.0
23569,50067107,BLUE BOTTLE COFFEE,MANHATTAN,55,CORTLANDT ST,10080,2018,0,1.0
23570,50067113,SABI SUSHI,MANHATTAN,2,PENN PLAZA,10121,2018,0,2.0
23571,50067128,DEMITASSE COFFEE & TEA,MANHATTAN,973,COLUMBUS AVE,10025,2018,0,2.0
23572,50067128,DEMITASSE COFFEE & TEA,MANHATTAN,973,COLUMBUS AVE,10025,2019,0,1.0
23573,50067135,YOI SUSHI,QUEENS,13322,39TH AVE,11354,2018,0,2.0
23574,50067151,MG SPANISH RESTAURANT,STATEN ISLAND,1400,FOREST AVE,10302,2018,0,1.0
23575,50067153,PAPA JOHN'S PIZZA,QUEENS,10928,MERRICK BLVD,11433,2018,0,1.0
23576,50067153,PAPA JOHN'S PIZZA,QUEENS,10928,MERRICK BLVD,11433,2019,0,1.0
